content	toxic
原来约架这样的事儿从👌几年前就开始了。网上说的兴冲冲的结果把人忽悠到约定地点自己倒还在家躺着吹🈳调	0
希望🎱主别犯贱乱删	1
真正经历过的都知道这是不知情的想当然而已，国内之所以有打👊的市场，就是因为太多人都是你这样想法，宁愿1️⃣棵🌲吊💀罢了	1
看到没，这就是龟男舔🐶养出来的	1
四年级的时候我就问过我妈为啥男女平等还会有女士优先这句话出现[⌚情]四年级的幼年拳皇差点被班主任扼杀在摇篮[⌚情]👋过👴挺住了现在依旧站在打👊第1️⃣🧵！	1
郭👩颜值👋高，又👋肯去做性价比高的整容，化妆邪术毁皮肤，卸妆如同恐怖片。我是佩服成天郭👩推土机为荣的，牙口真好	1
楼主说的那种东西真是不言而喻当然👈的就是🐛🦶	1
另外想补充1️⃣点，香和台被黑其实也👋冤。想想这几十年来内地被黑了多少。👴🚪从小看的TVb，电影，随便扒扒都有1️⃣箩筐。特别是香的粤语⭕声电影😅这几年新闻自由，港台不好的一面👴🚪都能看到，想想内地人民地域黑早已进入了固化阶段，没🈶了🆕意。突然来个🆕的港台，那怎能👋兴奋一阵¿前年的事件更是将黑港台从发展阶段进入到了成熟阶段，达到了巅峰。看几年前打出的旗子，尚🉑理解为内部矛盾。但当满机场飘扬的盎克鲁撒克逊民族的旗子，实在是让人恶🆕。	1
然而很多韩国女，在外和黑人睡，🛌完说自己是中国人🤭🤭🤭，有中国游客去印尼玩，晚上去小吃街，🈶两个亚裔👩性乱扔🌶️📝，游客⬆去制止，👩的回她一句我是🀄国人。游客就试图用🀄文和她们✅话，结果发现是韩国人。反正我长这么大，什么就没有见过媚黑的人，👋仅👋媚黑，👴本人只能接受江浙沪1️⃣代的👨性，超过这个地区，我管你是不是🀄国人，👴都不接受。👴只是👋喜欢差异太大的人，就这样。跟别说外国人，难道不觉🉐白人或者黑人体味很大吗？👴连有轻微的狐臭的人都接受不了。🤭	1
图沙黑蛆是人类未来大势所趋	1
🌶️是👩👊，我已经在评论区说过了，极端👨👊👩👊都是烧饼	1
我想回个嘿嘿嘿嘿。。。感觉好押韵	0
好👋和🐮🐴1️⃣般见识🐶	1
这是个杂碎	1
看见杨笠这司马脸就觉🉐恶🆕	1
只要大家都敢拿前途来捍卫⬇1️⃣代👨性的应有权利而去qj亩人，亩人➗了怕，根📕反抗👋了。	1
👌人与👎人有绝✅界限吗？其实没有，只🈶立场，站在我们种族的立场，黑叔叔移民入侵破坏👴🚪种族的单一性，就是敌人。不管他是👋是👌人。物种竞争本就只有立场，白王军在他妈妈眼中他也是个好孩子。但是👴🚪眼🀄就是敌人。因为立场。	1
同性恋🈶害健康，吃🐶🍖有益健康，🚫同性恋，支持吃狗肉！	1
姆➗什么猎奇	1
韦小宝他🐴都👋接洋鬼子	1
说的这么🆕奇，👌了，我宣布，田园👩👊有滥交的自由	1
你说的对，不过数量相比仍旧是少数。👋过举报3️⃣非我赞成。	1
这……确实挺可爱啊，从面相来说就比🌶️些奇形怪状的👩👊生物和善多了，而且人家也没什么错🎱，恶意攻击👋可取，别真和微博1️⃣样了	1
我女的💭和你一样我也🚬👩	1
👅🐶让他死就行了，杀鸡儆猴么，1️⃣个舔🐶不死，其他舔🐶怎么觉醒¿	1
👴1️⃣直🚬👩但这样的话太直接了只💊表现出自己1️⃣点🚬👩就会被女的集🔥攻击不管上到40多还是⬇到13~4的🌶️种逮着你就咬一点人简乐趣都体验👋到后来👴就隐藏了起来比如搞妞妹儿的时候我什么也不⌚现后来👴就又成了她们嘴里的👴（渣）🐭（👨）人呜呜呜呜呜	1
🉑惜真正嫁出去的绝大部分找到都是外国瘪3️⃣和老头子。任何民族的精英👨性都不会考虑外国人，你见过🀄国的精英男找外国👩的吗？是他们没能力找吗¿	1
你老公要是知道，估计要恶🆕你1️⃣辈子😄	1
一直就🈶大把女人反对👩👊，现实中女拳并👋多，大多混迹在网络	0
真的现在👩权生亩媾横行	1
👩说：“换了本🧵👩就👋🉑能找到更好的了”。👨说：“这是编出来给🐢👨心理安慰，好让🐢男去👅去接盘的”。	1
👴恶🆕的是有些同性恋以为全世界都是同性恋，无底线的试探自己喜欢的同性，超级恶🆕！	1
那都是🀁🈵编的，你如果把🀁🈵当成人那是你的认知错误，🀁🈵👋是人，🀁🈵是🈵子	1
其实🀀1️⃣也算是铸造华夏族的重要一部分，和剩⬇3️⃣个多少还是🈶👎别的	0
这幕刃说的点都错了，彩🎁👋是🏠经济行为，是古代的🎁法。而且劳动力就是商品，涨工资是为我的劳动力需💊相应的报酬，是我光明正大赚来的钱，怎么是物化？彩礼👩只卖卖o就OK了	1
👴🚪✅黑人（功成名就的不算）的看法，不就和以前欧美✅亚裔的看法一样吗？都当对方低人一等，有各种各样的毛病。大体感觉就是较落后的地方来的🐘🎱👴，能配⬆自己¿	1
你这是打👊吗¿👋是，你这是在追求👨👩平等。	1
每1️⃣个黑人的居留都是1️⃣粒黑色的种子，撒如👴华夏大地便如鱼🉐💧，看似微不足道却👋🉑小觑，来势👋息连绵👋绝10年20年50年后呢¿有一天法国🌶️样的人种构成悲剧就会成为锐不可当之势横扫🀄国这片👴🚪繁衍生息了7000年的古老大地，真如此的悲剧到来后人必会骂今时代的无所作为者姑息纵容者！防范黑人的人种侵入必须像防范洪水猛兽一般的重视甚至💊🈶过之而🈚👋及！蝼蚁之穴溃堤千里👋💊因其初步的微小而漫不经心🈚关痛痒！！防微杜渐未🌧️绸缪绝不姑息！🀄国这片👴🚪民族繁衍生息的土地绝👋能成为黑人特别是非洲黑人向往的人生乐园！！！作者为大！👴认同您的观点！大家必须团结起来共同驱逐人形黑⭐⭐出中国！	1
黑蛆经济来源分为寄声，帮派，䓯品，奖学金。	1
这我就不赞同了，结婚生孩子就💊体验分娩？要👴说舔🐶约炮都必须体验分娩	1
既然国女找默不值得🍺判，🌶️么歧视黑人也是正常发展。🥺💊找去国外找😠。咋的🍺评国人都👋算歧视？🌶️凭什么歧视黑人就算¿做人不能太双标🙁	1
卧槽，还有这种操作吗，稍微好一点的🍺店应该需要自己的身份证🎱，只要查出几次就可以判定这是个什么🔥😍了，但是很难找关系，一般有公安局朋友最👌	0
🀄国传统文化就是婚嫁随男方，👩性👋属于原生🏠，加上1️⃣些重男轻女的传统文化，所以对家族很难有归属感，别怪谁。👴✅👴爸村里整个家族没归属感，对我的姓没归属感，家里1️⃣切都是👴哥的，我没结婚的时候就👋是我家了，回去就是做客，还要自己干活，走礼走最重🎁的客人。👴🐴死了我👋能去坟里⬆坟的。👴👴家和我老公家相👎千里，我也不熟，但是以后会去我老公那边养👴，我老家的地房都是👴哥的，我在老家没有容身之处。网友会说👴这种没🈶领地意识吗¿怪谁呢？	0
只要这女的以后不拖着个泥🧦🧦来欺诈国内彩🎁钱，谁管她	1
都说，所🈶的👩生孩子多么多么痛、多么多么难，多么多么危险。。。。。🉑是，有没有听说过，拉屎，小孩生出来了吗？撒尿，小孩生出来了吗¿走路，小孩生出来了吗？。。。。。真奇怪，怎么她🚪都是生出来了才发现是生小孩呢？比拉屎都容易，为什么👋痛？谁能告诉我？？¿	1
那不是腐癌？😆	1
👩的都嫌被黑人🛌过的女人恶🆕😅别说男人了，闹心	1
说了多少次，👊🔟的目标非常明确，就是把蝈🀁干死，彻底的把蝈🀁变成自己的血📦别人说啥干啥，只要不是给蝈🀁打气，她们都不会管的	1
请像楼⬆这种恶熏的怪物停止进直男🍚同帖贩剑，否则进淋β反应！	1
🌶️不是👴实人，那是愚蠢	1
捏麻麻的，黄石？我家那边的	1
👌真实呢，第一次的男人🉐到最大的👌处拍拍屁股走了，最后老实人👋但要给大量钱，很可能面临离婚分财产扶贫的任务，而且👩方lkd，艾疣梅事都🉑能上门，简直是对勤勤恳恳辛苦工作的老实人最大的恶意，最后可能婚后一地🐔毛还有个泼皮祖宗站在老实人头大拉💩撒尿。	1
管她怎么定义，🧵👩的话就像🔍屁	1
编乎有几个真的，不全是cjb	1
16楼是个📝👴。	1
上帝的伊甸园里牧狗是骨头变得	1
非洲野⭐⭐吃🍚！	1
那🉑👋，咱现在都已经不是人，成野🐷皮了😓	1
🌶️些找黑人👋💊彩礼的姑娘，如果找🀄国男人也👋会要彩礼的，🌶️些找🀄国男人💊彩礼的，如果找黑人也会💊彩礼的。你说的完全是两类人，但他🚪都是女性	0
这些👩给黑人⬇崽，不知道也是害了自己的孩子。她们找黑人👨友也是为了显示自己的与众不同能谈朋友谈到国际⬆的与众不同的优越感而已。她🚪内心自己也知道中国社会是👋会认同它🚪的同族的。她🚪的孩子在🀄国生活在这个跟它🚪外⌚就不一样的中国孩子的生活🈳间中，只会遭到所🈶人的孤立与歧视而且随着黑人越来越多，也随之而来社会问题越来越多，更多的人已经看清了这个种族👌吃懒做的真面目只会让更多🀄国人✅这个种族厌恶的人也越来越多。所以它🚪的崽子只会在排挤中成长。	1
基因学的话，还真的🈶👩性优势。👴📝🉐叫4️⃣维视界还是什么的，只有👩性才会存在的1️⃣种视觉进化（男性没有）。正常人是的光感是三原色，但是进化视觉的人是4个原色，看见的东西和正常人👋同（更美丽）所以适合成为🎨家，艺术家。进化率很高，高达16％。	0
萨沙这种优秀👨士，非常了解🀄国国情。🉑能真的看不上国内eg,中国的脸🍜让中国eg丢尽了	1
顶啊！低等的黑杂🀄！滚出中国！	1
牲口都是这样的，做👋了人事	1
此事“👩👊”功不可没。	1
说实话，全世界觉得嫁给👴黑还光荣的也就大陆妇女😆那老黑是什么品种，刚从🌲⬆⬇来没几天，💊👋是跟人类没有生殖隔离，都可以定义为类人⭕😆咱们可是正宗🧠人，和欧美人种一样，基因里都是有尼安德特人的🧬，杂交出来的所以及其聪敏，👴黑就不一样了，基因跟咱就👋是一个色😆你非🉐嫁给动物，🌶️也没办法🤭	1
精神科医生👌久👋见我是🍚同2️⃣局的	1
所以你和杨笠先分清楚自信和自负的区别再来⬇扯淡吧，1️⃣个褒义词硬生生被你🚪这些文盲玩成贬义词	1
错误，黑河南、黑🀃方的都是🀁🈵	1
只🈶妈宝女才会说别人是🐴宝👨，妈宝女真下头。	1
批判啥啊。跟黑人搞一起，你看👋惯就不搭理他们就好了。🈶时间看看袁鹏的帖子。🀄国男人应该学习下日本人，要彩🎁没有钱，💊房子买👋起，你们爱嫁👋嫁。	1
韦小宝将母亲拉入房🀄，问道：“👴的老子倒底是谁？”韦春芳瞪眼道：“👴怎么知道¿”韦小宝皱眉道：“你肚子里🈶我之前，接过什么客人¿”韦春芳道：“🌶️时你娘👴标致🉐很，每天有好几个客人，我怎么记得这许多？”韦小宝道：“这些客人都是汉人罢？”韦春芳道：“汉人自然🈶，满洲官也🈶，还有蒙古的武官呢。”韦小宝道：“外国👻子没🈶罢¿”韦春芳💢道：“你当你🐴是烂⌚子吗¿连外国👻子也接？辣块妈妈，罗刹鬼、红毛鬼子到丽春院来，老娘用大🧹拍了出去。”韦小宝这才放心，道：“那很👌！”韦春芳抬起了头，回忆往事，道：“那时候🈶个回子，常来找我，他相貌很俊，👴心里常说，👴家小宝的鼻子🉐👌，🈶点儿像他。”韦小宝道：“汉满蒙回都有，🈶没🈶🀂藏人¿”韦春芳大是🉐意，道：“怎么没🈶？🌶️个西藏喇嘛，上床前一定💊念经，一面念经，眼珠子就🦴溜溜的瞧着👴。你一双👀贼忒嘻嘻的，真像那个喇嘛！（阴阳怪气和👿的大可不必，这是金庸他老人家写的。）哈哈哈哈哈💊姐👋接的你接接完了找👴啊	1
张国荣说过：👨也👌，女也好，👴🀄意就👌，同性恋没什么我觉得，反而可能会比男女要更幸福，👴反而还很看👌这个同，我身边就🈶很多，他们炒🐔炒🐔幸福哈哈，真的是很羡慕了	0
未来可能会像阿3️⃣一样，四处黑公交，现在🀄国已经发生了👌几起黑公交案件了，没🈶几起案件，👮都🉐⬇岗了，☀️📕低欲望是因为自身人民变🉐太懒了，👨的喜欢纸片人，👩的只喜欢嫁给🈶钱人	1
选择性忽视👨👊🉑还行	0
感谢lz的社会实验证明小🧵👩就是想做	1
别尬黑，猪头肉可是上👌的下酒菜。	0
话是这样说，但是像我们这样的普✉👨国女又看👋⬆不但看不上还大加嘲讽结婚彩礼不算🚗房都💊几十万🈶些郭楠在部分国👩眼里早就被开➗人籍了只有黑🍺白🍺才是人⬆人	1
感谢👩👊组织的出现，解放了👨性，👨性开始逐渐躺平，👋结婚，咱们看看👋结婚到底谁着急，谁过得更好	1
被📝👴举报了	1
傲娇永恒📝👴吃阻断药造成小脑分泌大bian,S在键盘🍜前	1
🌶️你到底是在👋接受什么啊，不接受txl存在？👋接受平权？第1️⃣个的话不管你接👋接受他都存在，第二个为什么txl相爱的权利要被异性恋决定¿	1
人家是真的敢办事儿的，裸体🏊行、终身👋婚、单💋养子。国内的👩👊拿啥跟她🚪比？😆	1
这可咋整。反对种族歧视的没🈶几个（至少👴没看见几个）替受害的🀄国人说话的。倒是一帮替黑乐😍洗白的。这是反对哪🚪子种族歧视¿这不就是他们抨击的以貌取人吗¿自己就是种族主义者，还逆向的。跟我这反✅种族歧视，别跟👴胡说了行么¿	1
八成以⬆👨同骗婚，九成骗婚者家暴，1️⃣成配偶被传染性病。也许很多反感是这么来的	1
这👋是人💊，此乃糞坑黑变态的黑蛆	1
这事说开了🎱，实际老华裔觉得黑黑白白花钱没数，不🉑靠，基本看不上白白黑黑。更👋会以找黑白为荣，看不起黄👨	1
一只乌龟精族裔	1
人家又帅又可爱而且还是军人你是个什么东西	1
哎呀，我的妈呀，艾滋病泛滥是有原因的	0
👩权怼了👩👊¿这事儿👩👊知道吗¿🤔	0
🀄国👩只💊跟H人结婚，在F洲待上几年，她感染艾滋病的概率基📕⬆100%，因为H人特殊的社会文化。她的👴公会去找好几个📕地女朋友，然后这些本地👩朋友也会🈶好几个男朋友。就像一张网一样。这就是他🚪这些国家艾滋病感染率30%-50%的原因。	1
如果说一个国内的和1️⃣个白人让👴选的话👴还是会选白人。因为个人觉🉐黄白混血的孩子还是🈵👌看的（个人观点👋喜勿喷）	0
对，没有📝👴🧬。📝👴们都说它🚪从小就喜欢同性，这个居然也能被它们拿来证明自己是天生的同性恋¿请问：哪个小👨孩从小不喜欢跟👨孩子🚪1️⃣起玩¿？长大后正常男性称这种喜欢为友情，而📝👴因为各种在外因素变.态后称这种喜欢为爱情¿¿	1
到时候好看的妹妹1️⃣个👋剩，剩⬇的全是重型坦🉑	1
急了，某些法🀂4️⃣急了，还说👴是黑孝zi，23333，某些fxs，够了?	1
小🧵👩根📕不怕你们躺平而是外娶	1
我👋认为，小🧵👩，老🧵👩能做🉐来，每天不但要搬重，还要晒太阳，对于小🧵👩来说，工资还👋够买防晒霜	1
反正他们普✉👨总有理由去声张他们所谓的正义，却不知大家都当他🚪是😁丑	1
这下姆蛆help姆蛆了	1
竖切社会本来就是很扯淡的1️⃣件事，虽然大家都是反女权，但是🈶人反的是👩特权，有人反的是👩权，有的人还是反人类，只是恰👌他性别为男，所以反女罢了。目的👋一样，结果也👋1️⃣样，🈶的是建立男女平等的社会，🈶的是建立男尊女卑的社会，🈶的是建立奴隶社会。所以还是用屁股斗争取代👨👩斗争🉐了。毕竟屁股坐的地方👋一样，对同1️⃣件事的看法就👋一样，处理也不1️⃣样。	1
🧵👩魅力时刻	1
👴批评坐地上看戏的，她就阴阳怪气了	1
真尼🐴矫情	1
看见这张🐷脸就生理👋适	1
小时候我还特别喜欢恶作剧,经常带着我⌚弟打骚扰电话,敲领居家的们,带着表弟偷🀀🀂,有1️⃣次带着表弟用水枪¿从窗户上射路人,然后路人指着窗户破口大骂	0
如果支持娘🏃的话，就不会把“娘🏃”这个词挂在👄边，现实🀄真的有👨的想做👩的，女的想做👨的	0
种种迹象表明，凯乐7️⃣计划就是真的，	1
这👴倒没话说，看起来🌶️些双标的👨好多了	1
欧美👩权还是正常的，人家只是💊求👩性和👨性🈶同样的权利，但是👩👊👋一样，人家要求女性比👨性更加高贵	0
尽管浪，谁接盘谁是🐶，不得house	1
这👨的的确是个情商很高的人而且很有责任担当但是根据这个女人的描述她自己就是个five自己的事情自己没法负责行动能力和🚼1️⃣般据她描述她父💋已经很注意教育她自己的事自己解决了结果被她认为是冷漠如果她已经成年了还这么蠢🌶️真是太👌了！	1
👩性找黑人结婚和👴半点事都关不上，但问题是很多女的找h人之后还💊贬低一把国👨，👴知道的就有1️⃣个之前在b站被欧洲男人搞大了肚子人家直接🏃了，这女的就带着私生子到b站各种炫耀，然后又🏃到微博去了	1
就这母🐷****，👴真想一拳把她这张烂坯脸打成稀泥	1
毕竟还🈶恋性病癖，恋艾滋病癖，答主你说✅吧，，，这个👋是个人自由🌶️么简单了，是这个原因需💊🍺判的媚黑行为。否则🌶️些🐶贼把病都留在中国了	1
然后进入到高校那些学生就是一入学门就是🐛类及其它🚪后代虫混的💋儿子республиканскоеправительство👈派鹰犬🚶🐶爪🦆无边地狱等待着他/她们到来	1
不跟他们接触就是最👌的，都烦他🚪👋是没有原因。	1
👴在搜集3️⃣非黑人的资料和证据，楼主🈶的话麻烦给👴	0
和中国思想有什么关系。。👴没懂事的时候小学👩同学拿班里的👨同学和👴开情情爱爱的玩😁我就觉🉐很恶🆕了，生理排斥👨同	1
没交集当然👋过问啊，👴兄弟要是喜欢🐔，我肯定也会劝啊，他💊是喜欢黑人女，我肯定也💊劝他3️⃣思啊，你打的比方不是👋愿作为的意思吗？👴问的也是如果你闺蜜喜欢上了，你还是不作为¿	1
最后，👴以为为txl发声的诉求，一是立法保障txl的合法权益（比如tx婚姻合法化），二是推进全社会的认同度而我认为人的偏见是不会轻易改变的，他的改变一定是建立在已有认知的基础上。仅仅就👴所知，txl在社会⬆的正🍜形🐘很少，👋用说腐癌这样4️⃣处ky令人观感不适的，就是同性骗婚，传染艾滋，已经快成了✅txl的刻板印🐘了和他人沟通并建立共识，需💊很多努力。而1️⃣个负🍜🆕闻就足够让人产生更多的厌恶了这还不包括🌶️些也许偏见最深的，网络之外🌶️些沉默的大多数至于推进立法。在提出🆕的权益必然💊伴随有新的义务出现。但在👴国当下的时局，txl婚姻合法恐怕只是奢望总之，👴认为✅txl这1️⃣少数群体，是郭嘉需要发展到一定层次，并且🆕的一两代人成为社会🀄流砥柱之后，才是有进一步发展的🉑能的	1
破🎱完！（前两张👴发贴被删，后一张举报👩👊的）	0
🀄国✅男性太宽容了，就算男明星长🉐是个💩也没人说。女明星稍微胖点就🈶丑男批评	1
当然，上流社会看⬆黄女的也不是没有。🌶️就是ghd参议院领袖，和他夫人赵小兰。不过人赵小兰夫妻是相濡以沫，贤妻良母。是👩👊最看不上的传统贤惠女，当然绝大多数👩👊👋学🈚术，虽然成天自吹自擂国际视野，跨国恋情，绝大多数赵小兰👴公叫什么都👋知道。	0
反正前妻也再婚了，再生小孩就不会✅孩子👌了，不如dao了这个老娘🚪和她父母，1️⃣命抵3️⃣命值得了，看来是城市人，城市80.90后基本都没兄弟姐妹，然后她家财产都是自己孩子的了，孩子由爷爷奶奶带大，将来也不会✅👴👴奶奶无情。	1
或者说的明白1️⃣点，💊👨买房买车高额彩🎁，就要婚前处👩，3️⃣从4️⃣德。你要结婚前花花，那么结婚也得AA现在的问题是👩👊💊婚前🌸🌸，还得男人买房买🚗，高额彩礼。男人👋同意就舆论打压。👋让说话就用脚投票🎱，现在结婚率不就是明摆着的么¿	1
🍺桌谈这个不恶🆕吗	0
🀀🀃，河南，山东历史地位普遍很高。🀀🀃重工业基地，共和国长子。山东GDP1️⃣直在前3️⃣，甚至干到过第一，河南历史底蕴身深厚，而且这三个省份体量大，容易成为目标，我是班级里的小透明，没人在乎我，但是班里的高富帅，现在突然落魄了，就会🈶很多人讨论😅	0
这帖子妙啊！找黑黑的，jn都👋接的客你接了！😆😆😆	1
所谓“混血狗杂更👌看”的论调，就是典型文化极度自卑的💢才心理。混杂后代智商低下，🍜貌丑陋所占比例更大。（黄白乱杂交后代依然是白人，黑🍺能够同化全世界所有人类！）而鼓吹混血优越论调的，👋是汉奸，就是文化自卑到🦴子里的💢才，总觉得外国月亮比较⭕。相同人种混血的问题👋大，历史⬆入侵🀄国的外族几乎全都是黄种人，这就是华夏文明能够延续几千年的最根本，最直接原因！而四大文明古国其它3️⃣个，早就换了🈚数人种。南非、马达加斯加、南🀃美洲的广大地区，原本都是黄种人的地盘。现在百分之九十都被白黑两种生物占领。欧洲圣母鼓吹所谓“开放包容，接受移民难民”，结果现在变🉐又黑又绿，动荡不安，早已无回天之力！中国人再👋警惕起来，下1️⃣个就是中国！	1
㜅的这种不像🧠人发言的极品脑瘫言论，每次都让👴怀疑这是友军⛵️，然而现实就是1️⃣次又1️⃣次地打👴的脸	1
4️⃣大古文明全部为黄😍人种创建现代人种划分科学，分为黄😍人种Mongoloid，棕色人种Australoid，黑色人种Negroid，白😍人种Caucasoid。笔者提出一个观点，🌶️就是——人类至今的4️⃣大古文明，全部由黄😍人种创建。4️⃣大古文明（🖊者以苏美尔替代🎱比伦，这样更为精确），全部由黄😍人种创建，这种直觉来自于，对两河流域最早文明来源苏美尔人种的疑惑，✅古埃及人种的疑惑，对印度河流域文明人种的疑惑，以及对美洲文明的疑惑而来（当然人种👋疑惑）。还🈶正在经历，也许能够经历奇迹般复兴的🀀亚文明（当然人种不疑惑）。	0
👩👊就这¿	1
想要判断广告有没有性别歧视，最好的办法就是性别互换：把出大力的卖牲口广告换成👨劳力你愿意吗¿	1
南方所🈶人都是地域黑¿他说黑🀃方的都是🀁🈵立马对号入座了？	1
首先是你💊区分什么是媚黑。	0
💊是真喜欢大的，哪怕找个驴呢	1
谁喜欢😁黑啊，黑不拉几的看一眼都嫌脏，也就某些连🚗排气口都不放过的👨会喜欢黑妞	1
河南是中原，华夏之源，我觉得挺👌一地方，郑州洪💧里人也很热情善良，为什么被黑啊😅	1
结了婚的通讯录在当今社会不出瑰的几乎为零	1
现在女权是捆绑消费主义和性解放的。第1️⃣，关于消费主义，就是资📕把女人捧成精致的公主，让女人产生梦幻般的自我公主认同，那么怎么精致呢？名牌包，名牌香水，名牌衣服，名牌化妆品，整容，美容，名🚗，豪宅等，而这1️⃣切，鉴于大多数👩性的工资是支付👋起的，所以她🚪需💊有👨来满足她🚪消费，那么女人采取两种策略，1️⃣种是钓众多的👅🐶给她🚪转账，买🎁，所以她🚪喜欢过各种节☀️，就是🈶借口索💊🎁，转账。第2️⃣种策略，是钓多金👨，这种男人能满足她🚪的消费欲望。第2️⃣，就是sex解放思潮，让她🚪摆脱忠诚淑👩的制约，让她们不再安于做合格的妻子，合格的母💋，而是💊享受荷尔蒙得快乐🀄，🌶️么她们挑选🉐✅🐘产生颜值高的，或者器大活👌的，或者是那种多金👨，婚前sex，婚后也忍不住🉐出轨，资📕在这个过程🀄索取她们的青春和性，不需💊对她们终生负责。所以👩权表面⬆追求的是人格独立，平等，其实是1️⃣种自我物化，是资本让她们放弃做妻子和母亲的责任，把她🚪变成创造利润的韭菜和发泄欲望的玩具，共同收🈹👨财富的同盟。女权是资📕的嫔妃，一边慕💪，一边打压歧视同阶层低阶层👨性，左人怎么团结	1
在网络地域黑眼里，穷是原罪😅	1
这不吃铁花生？	1
那👴在网⬆遇到十个广西人九个是脑瘫怎么说😆	1
HEY~BABY~suck**，原话	1
喜🐷妹狂喜	1
100年以后，所🈶的🀄国人来自中原地区（或官话地区）	0
好1️⃣个能让郭🀁自由发言的平台是必💊的！	1
txl没吗	1
黑孩一点也👋可爱，是小色狼	1
立女热搜⬆一堆，👩👊砂👨婴的热搜就往死里压热度，逼乎真🈶你的，👋愧是姓逼	1
默❌过了没有奸到，恼羞成怒	1
和女生相关违法问题👋是女生问题是TM谁的问题？主语都有问题还发个🐔毛声，发什么声？÷生？你一个男，怎么还性别歧视？管你你是什么玩意儿	1
🈚所谓，爱找谁找谁，找🐱找🐶也行	0
🀁🈵是什么。。。👴也没说我是东北人啊¿你看👋懂字？“东北人在我们这里是直爽的”	0
这种事件教会人🚪什么道理呢¿那就是小仙👩🚪1️⃣定要努力做到经济独立，自己买车自己开，这样的话想跳🚗就跳车👋用经过任何人同意天天这点烂事，还想让年轻人结婚¿结个锤子！🈶🌶️钱去旅游去买🖐️办去升级钓具大👋了再买台好电脑多买点🎮它👋香么？有生理需求了花点钱1️⃣样能解决，👴了就直接住进养老院，估计这代人到了养👴的时候，养老院跟电竞中心👎👋多，💀也要死在电竞椅⬆	1
这就是矛盾点，不评论事与✅❌，任何人都有选择另一半的权利，但是过后，👋仅是过得好还是跑回来，都不要用那种恶🆕的嘴脸祸害中国男人，种什么因结什么果，自己选的路跪着也💊走完，后悔了回来也🉑以，但是别折腾中国👨，有些中国👨也真是太老实了，老实的👴都气，希望中国👨🍜✅这种人硬气，👋仅硬气，也💊🧹她一顿	1
📝👴大多数只会骂一两句就不回，这就是纯种懦夫的表现，赞成¿👍成	1
哈哈估计自身条件非常烂只能靠出卖同性获🉐幕刃的关注了	1
知道nv👊最大的敌人是谁吗？是亲子鉴定，是基因技术，建议打👊的认准敌人。	1
自从2011年至今反同恋🎱🈶十二个年头了，很怀念🔟年前的反同恋🎱。只是现在物是人非，用理性🍚同理论对待XBT们用所谓的文艺感化最终反噬了🍚同阵营自己，现在就是很好的证明。这让我想起了2010年1️⃣代🍚同阵营的覆灭。而如今历史再次重演，三代🍚同阵营以斜玉玄枢等人为首重蹈一代🍚同人的覆辙。在反同恋吧将重演反✅同吧的历史。虽然这个结果👴在2017年就预见到了，但是👴无法改变。因为👴当时就说过🍚同任务会在第4️⃣代人🖐️里发扬光大，不在乎是👋是反同恋吧。毕竟当年的反对同🎱和现在的反同恋吧其实没🈶任何区别只是个代号而已。而历史只会把斜玉玄枢等人永远钉⬆反同恋🎱的亡国之君的🏷。🍚同周期的编年史出奇的相似：一代死，二代生。三代亡，四代兴。或许未来🍚同5️⃣代会殁，但是六代一定会存，这就是🍚同阵营👋变的规律以上是个吃🍉群众✅反同恋吧覆灭的一点看法	1
我是个比较感性的人，说说👴的感觉，就是感觉一整个🀀🀃的人心都很散，🀃京城里的都是爷，别人也歧视不到，之前也是在一个🈶关于地域嗨的评论里看见1️⃣个大连的说自己不是东北的怎么怎么样，以后再说🀀🀃人怎么怎样（就是👋👌话）👴就很迷惑？还有啊在🀁方人的概念里黑🐲江，吉林，辽宁，还🈶内蒙古都是东北，你们在这里🈶什么可争论的，非🉐找出1️⃣个歧视链最底层吗？无语，南方人歧视北方人，北方人还要歧视🀃方人，就很恶🆕	1
竟敢怀疑文学家严肃的批判精神？罚你去背贾浅浅的诗歌三百片儿。	0
对于默就是有一种无差别的讨厌。。。	1
希望反同恋吧越来越👌	1
摸摸头，我们湖🀃也被称呼9️⃣头🐦，只会算计人，有偏见的毕竟只是少数	1
什么寄🎱¿你长这样是🎱¿	1
怎么样，人家现在露出⭐⭐面目了，你往世卫投钱，整天捐款，现在白打💧漂了	1
为什么不发🀄国的研究¿🍚同的是中国人	1
抛开事实不谈，🆕时代小🧵👩找个接盘的👊力都没🈶了¿气冷抖	1
😁黑屋警告啊，你思想👋正确，说谁都行，说默和魄就不行，知乎的祖宗主要来自这两个人种，你说他先人，就封你，就删你，就让你进😁黑屋。	1
别找太便宜的就行，听说便宜🐔跟你做完就开始叨叨叨她那些前👨友的破事了。跟个怨妇似🉐，烦死了。现在22年，超过600都比较正常	1
你这帖子一发，我就想到🐔你太美。我们说他长得是个💩你🚪又👋同意。	1
《异能蛋的传说》从前有个蛋，蛋⬆有个缝，苍蝇闻香来，被舔真爽快！直到🈶一天，苍蝇舔腻了，潇洒影🈚踪，空蛋寂寞了。身体被掏空，蛋蛋累极了，体内还留卵，成👎臭蛋了。某☀️碎壳声，惊天大逆转！你产🚶地🐔，我出飞天帅。尔等平凡蛋，还不来朝拜，今后跪面前，尊我异能蛋！😆	1
女⭕️师和泥🕊️。导致艾资也不少	1
